x,y,T (K),power
0.0,0.0,1923.0,93.66342578914103
1.0,0.0,1954.3201814629108,105.00606487181187
0.0,1.0,1944.500603070861,95.20841848427685
0.0,2.0,1954.8368127003744,95.86944535144471
1.0,1.0,1959.3132839059392,99.71174223024646
2.0,0.0,1931.2078066326858,97.16918669311234
3.0,0.0,1955.4924754159972,107.23317384477451
2.0,1.0,1959.0344194997992,95.3264233637995
1.0,2.0,1934.9413981621224,116.42139036388974
0.0,3.0,1925.2649057054682,92.21321064336291
1.0,3.0,1980.5599765690456,91.63531680783319
2.0,2.0,1946.4809697191847,110.69223499493609
3.0,1.0,1929.6573034965684,82.85313902491414
3.0,2.0,1976.114917746917,97.4168069153437
2.0,3.0,1945.4036208925397,99.52968007379063
3.0,3.0,1978.6440007918047,106.53072906007623
