x,y,T (K),power
0.0,0.0,1923.0,102.22784932174481
1.0,0.0,1957.1840453127154,124.30606875519172
0.0,1.0,1946.4665814594778,101.19070766175558
0.0,2.0,1956.8372347543793,100.45078678821137
1.0,1.0,1963.3438985860396,103.43178835699406
2.0,0.0,1932.7163928279522,120.25782114915425
3.0,0.0,1963.2131007807154,91.99581337228652
2.0,1.0,1964.8466598274083,91.43830920156836
1.0,2.0,1935.4303699437964,111.8641138252206
0.0,3.0,1925.3731394218603,89.19309465007004
1.0,3.0,1978.5039469793894,110.4254902259927
2.0,2.0,1945.5495748731898,108.69241992109892
3.0,1.0,1929.1291181379274,91.99923962404175
3.0,2.0,1978.7142279715194,97.46155171744184
2.0,3.0,1946.5970065670438,96.66430829149239
3.0,3.0,1977.696118273064,121.41674800424403
