x,y,T (K),power
0.0,0.0,1923.0,94.05720879850763
1.0,0.0,1954.4518588514588,87.28817883220131
0.0,1.0,1944.5909966488143,95.71901136036945
0.0,2.0,1955.0075502257014,99.54543609336483
1.0,1.0,1956.9909595361892,101.68164629287833
2.0,0.0,1929.822886792764,105.15068718367534
3.0,0.0,1958.1614152033749,100.70687532394466
2.0,1.0,1961.1378180980475,99.90233194324382
1.0,2.0,1935.2544034491955,100.0024354136963
0.0,3.0,1925.3517506055728,100.60581519799493
1.0,3.0,1979.5973859434594,102.4073733960101
2.0,2.0,1944.577960691885,98.2486459879114
3.0,1.0,1929.7010794470016,92.92444534719381
3.0,2.0,1976.626221632739,89.51970011139126
2.0,3.0,1944.5322925142793,81.04031560069595
3.0,3.0,1970.6485340135862,94.84748218475428
