x,y,T (K),power
0.0,0.0,1923.0,88.70024814501761
1.0,0.0,1952.6605408600083,112.38797472441367
0.0,1.0,1943.3612969692808,95.5248148138738
0.0,2.0,1954.9426127004672,93.71065628342858
1.0,1.0,1960.402310125241,106.61794541563486
2.0,0.0,1931.7848141486234,98.72206814874656
3.0,0.0,1956.0117445818544,98.33252317201378
2.0,1.0,1960.341784167505,95.3742943961222
1.0,2.0,1935.3878303302647,105.4551617023447
0.0,3.0,1925.213904537587,107.57225684678167
1.0,3.0,1983.1785823106752,90.2526088710292
2.0,2.0,1944.9747986914413,105.16263791918064
3.0,1.0,1929.4490975033589,86.39169354671425
3.0,2.0,1976.0288489099028,115.31877162217646
2.0,3.0,1944.5341848976755,103.4789508987283
3.0,3.0,1984.074027634709,108.37810876415168
