x,y,T (K),power
0.0,0.0,1923.0,98.14560723022215
1.0,0.0,1955.8189813936372,106.53604138777558
0.0,1.0,1945.5294956534708,102.83028968524616
0.0,2.0,1957.385495786542,118.06551392262917
1.0,1.0,1961.273556437717,97.16800051302295
2.0,0.0,1931.3273973573826,93.44459650111536
3.0,0.0,1954.2470069772178,101.47501704333439
2.0,1.0,1957.8291918139694,90.85300337177503
1.0,2.0,1935.7027939020024,98.40135657667767
0.0,3.0,1925.7892855238927,106.11039649710473
1.0,3.0,1981.0705364655873,108.73466066913556
2.0,2.0,1943.6501706909837,107.77405619271754
3.0,1.0,1929.3277423373056,95.82263993632766
3.0,2.0,1979.7819255999693,101.87052549457451
2.0,3.0,1946.3383955250472,100.59388765043167
3.0,3.0,1980.02222082474,86.33125476278074
