x,y,T (K),power
0.0,0.0,1923.0,98.62548913691086
1.0,0.0,1955.9794494554405,97.87349338010438
0.0,1.0,1945.639653383766,103.52092504032464
0.0,2.0,1957.6164378481153,99.88362065472703
1.0,1.0,1960.2393682049387,115.68002763643688
2.0,0.0,1930.6502886677072,97.23368238055961
3.0,0.0,1955.5140421761002,93.49216083590133
2.0,1.0,1961.2478582753515,103.34481620367119
1.0,2.0,1936.3632181900255,127.17084077964898
0.0,3.0,1925.3597401807676,88.947644933612
1.0,3.0,1981.9355567907294,97.78182771340076
2.0,2.0,1948.587793184268,113.6483617158101
3.0,1.0,1929.6795583999308,88.76967650704734
3.0,2.0,1978.7719370981572,91.87043941468602
2.0,3.0,1946.291085129097,93.01704233805964
3.0,3.0,1975.1930567431668,110.57135255434515
