x,y,T (K),power
0.0,0.0,1923.0,108.10194243319663
1.0,0.0,1959.1482876050577,121.91705568572827
0.0,1.0,1947.814989798448,104.73288688696393
0.0,2.0,1958.0217066565435,110.45243972673411
1.0,1.0,1963.8280747233086,92.30354254237864
2.0,0.0,1932.529655449106,94.53150639527443
3.0,0.0,1954.6104595717827,95.06585908903605
2.0,1.0,1957.4089187067214,113.09948183465856
1.0,2.0,1934.9932128345326,101.60267557391883
0.0,3.0,1925.6094274354348,93.73715946698124
1.0,3.0,1977.6679090545244,115.08260148030756
2.0,2.0,1945.8298499700275,93.55936365617747
3.0,1.0,1930.1387349298375,94.63923801386044
3.0,2.0,1976.1231994529116,98.61935169719565
2.0,3.0,1944.8773969585843,98.27322426161798
3.0,3.0,1978.4998998698693,106.75993809024222
