x,y,T (K),power
0.0,0.0,1923.0,96.49347255317356
1.0,0.0,1955.266522870469,106.31597787044853
0.0,1.0,1945.150245251176,101.37475686349622
0.0,2.0,1956.8987791015784,89.32757271914224
1.0,1.0,1960.909136334085,117.17804843701184
2.0,0.0,1931.310196076682,101.02054760277365
3.0,0.0,1956.7803348077869,98.11640968795098
2.0,1.0,1962.3233985795391,95.21819342392868
1.0,2.0,1936.0236443004364,100.31101424748775
0.0,3.0,1925.1103546428744,103.4673645245567
1.0,3.0,1980.6250963264972,94.65391480574499
2.0,2.0,1944.2543121222886,94.71593839353469
3.0,1.0,1929.4372387368333,103.14114959399194
3.0,2.0,1979.2316536373282,102.41112107826446
2.0,3.0,1943.439833103296,99.91802164184303
3.0,3.0,1979.9203121566939,82.47760829998236
