x,y,T (K),power
0.0,0.0,1923.0,93.09904183808473
1.0,0.0,1954.1314567006793,105.05489327167753
0.0,1.0,1944.3710477486102,104.02381296526859
0.0,2.0,1957.7845989091916,111.15152103025137
1.0,1.0,1961.3435961758125,95.27640366690956
2.0,0.0,1931.2116233080824,91.15700328270141
3.0,0.0,1953.482057007575,97.96646373085937
2.0,1.0,1957.043621507139,104.37130939168802
1.0,2.0,1935.255829801185,88.60646763549732
0.0,3.0,1925.6259431587407,95.25190268275985
1.0,3.0,1975.191122902748,91.95955102757934
2.0,2.0,1943.3581960510876,99.92828004580721
3.0,1.0,1929.8296706196302,103.03314612381722
3.0,2.0,1980.3920404130097,87.53446541513935
2.0,3.0,1943.9469023798733,108.1379981770289
3.0,3.0,1979.2540338179926,103.41258184677241
