x,y,T (K),power
0.0,0.0,1923.0,103.67095979310147
1.0,0.0,1957.6666080788443,80.56454362931338
0.0,1.0,1946.7978499900769,101.3607447423716
0.0,2.0,1956.8940935781459,89.89849246807826
1.0,1.0,1957.3602686108147,89.27569313413734
2.0,0.0,1929.2973333622895,90.05837024498737
3.0,0.0,1953.1146843024615,97.82761522394819
2.0,1.0,1955.9652053987936,100.2300749783887
1.0,2.0,1933.867353332147,106.5040533406156
0.0,3.0,1925.1238425627428,98.35535407066413
1.0,3.0,1980.3373103579033,97.52961282547706
2.0,2.0,1945.49877042327,93.83328573279339
3.0,1.0,1929.6472357669338,100.63434891226757
3.0,2.0,1978.1907882629348,92.16502305705511
2.0,3.0,1943.543081987093,102.97145911153538
3.0,3.0,1978.5893436394479,97.79868366459527
