x,y,T (K),power
0.0,0.0,1923.0,86.15901746418521
1.0,0.0,1951.8107768737757,102.24458645661227
0.0,1.0,1942.7779530255832,113.89987777006769
0.0,2.0,1961.08706344345,84.13490386921373
1.0,1.0,1963.223719923973,84.772738509333
2.0,0.0,1930.9919554732317,112.06734340975967
3.0,0.0,1960.4742809382374,86.82320431681032
2.0,1.0,1960.3974029780964,103.4942953947422
1.0,2.0,1933.2660400771722,85.37651284303124
0.0,3.0,1924.9876783797365,104.92287876685752
1.0,3.0,1977.683565902573,81.89444185218107
2.0,2.0,1942.8449197112363,106.65643171129173
3.0,1.0,1929.528471635684,113.29311248897206
3.0,2.0,1985.3673370434065,106.73484591201267
2.0,3.0,1944.0865449383261,93.14922782988657
3.0,3.0,1978.6494088341371,73.77113201136955
