x,y,T (K),power
0.0,0.0,1923.0,93.5265414264283
1.0,0.0,1954.2744086007347,88.99682410934413
0.0,1.0,1944.4691810261888,115.21828329294917
0.0,2.0,1961.5279260306386,105.49728668555983
1.0,1.0,1961.7023106215063,97.38205678832554
2.0,0.0,1929.956443174062,91.82060839659101
3.0,0.0,1953.7039604070249,76.4571223378642
2.0,1.0,1957.4858753850972,102.50937980386307
1.0,2.0,1935.1758096382434,91.73456847015788
0.0,3.0,1925.49236245865,97.61087477953089
1.0,3.0,1976.6980023208278,89.76204152220106
2.0,2.0,1943.6433586488852,106.73974073104466
3.0,1.0,1929.2409654408061,76.61947137143486
3.0,2.0,1973.1231350950088,110.9510005337839
2.0,3.0,1944.7129870465099,117.04947372227197
3.0,3.0,1987.6092552020784,95.1225948976381
