x,y,T (K),power
0.0,0.0,1923.0,95.31290543535782
1.0,0.0,1954.8717521683768,122.796779814426
0.0,1.0,1944.8792440061884,85.58250105871508
0.0,2.0,1951.617995131238,107.62613814754101
1.0,1.0,1959.553197227247,101.21591815607438
2.0,0.0,1932.5984191490625,91.00939327138992
3.0,0.0,1953.4326975879183,90.80028229057125
2.0,1.0,1957.827534414002,81.95826905814016
1.0,2.0,1935.5675802550395,105.83325686798052
0.0,3.0,1925.542656353693,99.8864970049426
1.0,3.0,1980.6953278611634,96.15431816868343
2.0,2.0,1943.9781930906072,111.17109249424206
3.0,1.0,1928.6907563831728,113.10223106798033
3.0,2.0,1986.3398563377093,101.01325373189552
2.0,3.0,1945.8227816631345,93.48008219765123
3.0,3.0,1977.4466419845082,84.94352085339742
