x,y,T (K),power
0.0,0.0,1923.0,101.11748070762143
1.0,0.0,1956.812748339622,108.75734171156128
0.0,1.0,1946.2116944036877,87.83772175171532
0.0,2.0,1952.3721200284278,108.56362411317674
1.0,1.0,1958.1378316097225,91.84298131399586
2.0,0.0,1931.5010254573692,106.56526534065245
3.0,0.0,1958.6344370280276,91.73808260207271
2.0,1.0,1960.1078755670371,92.86221276243906
1.0,2.0,1934.8755006936851,102.41307288050736
0.0,3.0,1925.5648043624208,105.76488439204357
1.0,3.0,1981.8758969082346,106.87973561267837
2.0,2.0,1944.3595839721722,107.26688270170067
3.0,1.0,1929.184628983482,111.16310567075973
3.0,2.0,1984.7952125970373,97.10461424876475
2.0,3.0,1946.1235737121076,103.76924634439857
3.0,3.0,1979.9900080860236,98.40974977714576
