x,y,T (K),power
0.0,0.0,1923.0,102.87498908906305
1.0,0.0,1957.4004428528813,104.44645473028747
0.0,1.0,1946.615133523971,96.89579909580009
0.0,2.0,1955.4010571373533,113.70463302922678
1.0,1.0,1959.6235737393756,95.70561008393845
2.0,0.0,1931.1640646656201,95.84082383394461
3.0,0.0,1955.0482831878442,105.75944151990073
2.0,1.0,1958.1778970686432,77.26556044410538
1.0,2.0,1935.399829317796,107.57564563684696
0.0,3.0,1925.6862601649775,87.56991548810095
1.0,3.0,1976.976745545161,88.86362124709031
2.0,2.0,1943.8512923785784,101.7644154644968
3.0,1.0,1928.8411529885104,91.41679722440747
3.0,2.0,1976.9291291014526,85.27416230720551
2.0,3.0,1943.9577217445963,90.77260667224387
3.0,3.0,1972.9283513217993,101.84424902076522
