x,y,T (K),power
0.0,0.0,1923.0,99.34673351814898
1.0,0.0,1956.2206268916614,98.78036930253502
0.0,1.0,1945.8052162918855,88.87816034095593
0.0,2.0,1952.7200330493479,114.7626905999634
1.0,1.0,1957.0029614795255,96.57798587176876
2.0,0.0,1930.7211746895787,106.66017670864605
3.0,0.0,1958.666174509797,85.72080355203178
2.0,1.0,1960.7816136904241,89.03388825120655
1.0,2.0,1935.5137914234735,106.50357779921609
0.0,3.0,1925.7112566653732,106.06187231862637
1.0,3.0,1982.9141894706736,82.22657424483154
2.0,2.0,1944.6235542042657,96.16926535798133
3.0,1.0,1928.8768536615669,86.1459715030517
3.0,2.0,1973.8822373482426,96.20561191962892
2.0,3.0,1942.668554123304,115.32981523194587
3.0,3.0,1983.6493876170005,106.67773238364305
