x,y,T (K),power
0.0,0.0,1923.0,104.43239471833272
1.0,0.0,1957.9212248604697,106.65322530257014
0.0,1.0,1946.9726387078047,83.11506593131122
0.0,2.0,1950.7929076940966,97.11404042609314
1.0,1.0,1956.7640271348428,104.07987487280263
2.0,0.0,1931.3365570465326,110.06417291830624
3.0,0.0,1959.8044392923134,92.56536716395219
2.0,1.0,1962.5959234897732,84.54199076425525
1.0,2.0,1935.3366761817251,102.34873511215996
0.0,3.0,1925.2943091350514,99.53578575754072
1.0,3.0,1979.7781752122012,96.01834119081792
2.0,2.0,1943.7003747116994,102.51248342502119
3.0,1.0,1928.8442311075448,94.05046192005906
3.0,2.0,1977.9815224731346,88.37625708170586
2.0,3.0,1944.619970570084,81.65699661377937
3.0,3.0,1970.592267082962,85.24355831579308
