x,y,T (K),power
0.0,0.0,1923.0,106.08315354699711
1.0,0.0,1958.4732233126902,94.17909627999146
0.0,1.0,1947.3515732816984,102.52918943120386
0.0,2.0,1957.284810652343,93.26702617530374
1.0,1.0,1959.5030411739115,89.7691313586441
2.0,0.0,1930.3615158519742,97.98176686288996
3.0,0.0,1955.7641946933584,68.19127647876627
2.0,1.0,1957.8519752262257,104.51380222091511
1.0,2.0,1934.0516496150262,105.10933751694107
0.0,3.0,1925.2034238222836,100.56784245087893
1.0,3.0,1980.756986511111,99.47459427758363
2.0,2.0,1945.6415733038382,98.1870010368376
3.0,1.0,1929.132399312202,100.10700065315238
3.0,2.0,1979.0138508491752,104.26502043944558
2.0,3.0,1944.2945638823335,104.67350778803218
3.0,3.0,1981.936068485809,127.31547631546334
