x,y,T (K),power
0.0,0.0,1923.0,88.08171726217837
1.0,0.0,1952.4537098656504,113.8533585412831
0.0,1.0,1943.219312124215,116.13343820038209
0.0,2.0,1961.8339453495562,92.76375538282302
1.0,1.0,1965.3348207073334,100.53819783965531
2.0,0.0,1931.8993559803378,93.65233755195472
3.0,0.0,1954.3164736591673,92.5422339331584
2.0,1.0,1958.3409132600332,98.13820632580608
1.0,2.0,1934.8716423988574,111.22581212236204
0.0,3.0,1925.191534101997,102.60904956888464
1.0,3.0,1982.8435946868942,104.4973271606098
2.0,2.0,1945.9853866340961,99.19778347385932
3.0,1.0,1929.431872534404,104.0806025920537
3.0,2.0,1980.574613382955,93.91884439991416
2.0,3.0,1944.826338291234,94.68692499690897
3.0,3.0,1976.2216649709887,96.91621252538879
