x,y,T (K),power
0.0,0.0,1923.0,86.52936922803126
1.0,0.0,1951.9346190709944,94.45736877569817
0.0,1.0,1942.8629679201802,105.48042766478753
0.0,2.0,1958.2716773640539,85.13324200526289
1.0,1.0,1960.2188177187404,107.18534137544003
2.0,0.0,1930.3832670416673,115.93379329313997
3.0,0.0,1961.7671859429863,104.12575596818141
2.0,1.0,1964.3708890973996,106.80970913223132
1.0,2.0,1935.061112054151,121.07994207583802
0.0,3.0,1925.0112640146804,75.32480225234416
1.0,3.0,1975.9820280200777,98.16299400944632
2.0,2.0,1948.0199860293021,115.24564366070098
3.0,1.0,1930.0806712416975,91.1823871054596
3.0,2.0,1979.9453840217893,101.91158438178434
2.0,3.0,1946.5408048160036,94.47717728145841
3.0,3.0,1977.9862747094958,108.64340636863776
