x,y,T (K),power
0.0,0.0,1923.0,107.69343642210923
1.0,0.0,1959.0116869811948,79.7702670932654
0.0,1.0,1947.7212165297208,90.4403135839483
0.0,2.0,1953.242402614962,105.88929239744525
1.0,1.0,1954.7441025849596,97.73200267833192
2.0,0.0,1929.235248679574,107.22380671565877
3.0,0.0,1958.8546471601283,83.71137388658398
2.0,1.0,1961.0698896600852,99.59517370438425
1.0,2.0,1935.2201218026285,97.90802912380336
0.0,3.0,1925.5016235529451,100.7336058122817
1.0,3.0,1979.1593433165353,103.60951039947781
2.0,2.0,1944.2655780299935,93.24555000152787
3.0,1.0,1929.2862744686163,82.13025172039825
3.0,2.0,1971.868273903292,86.88646265525917
2.0,3.0,1943.9373937418668,102.44230003357677
3.0,3.0,1977.2006949835488,106.48398416419579
