x,y,T (K),power
0.0,0.0,1923.0,77.64246505188851
1.0,0.0,1948.9629206829075,118.34259881408835
0.0,1.0,1940.82296353629,94.45107306196478
0.0,2.0,1954.5835634106215,106.77124523104898
1.0,1.0,1960.9757082760743,99.29010240172566
2.0,0.0,1932.2502577699804,108.23533009845374
3.0,0.0,1959.1928912040141,88.82564988869537
2.0,1.0,1961.5166175131208,108.92227724232694
1.0,2.0,1935.3800650753888,76.02801317003235
0.0,3.0,1925.522459597187,94.03419153294527
1.0,3.0,1971.8965253766746,91.25390689008272
2.0,2.0,1941.9820265320288,104.42424861684651
3.0,1.0,1929.810599952045,116.09351371549761
3.0,2.0,1985.7913637278243,116.5212471690053
2.0,3.0,1944.5107844348588,101.76161113402078
3.0,3.0,1983.7757954977355,82.37904853118152
