x,y,T (K),power
0.0,0.0,1923.0,96.00194596542339
1.0,0.0,1955.1021609352476,105.5164191719615
0.0,1.0,1945.0374144639936,85.07102179708042
0.0,2.0,1951.4469612068012,113.1509435357133
1.0,1.0,1957.0564962007222,100.67343073044607
2.0,0.0,1931.2476985133585,114.95900932105249
3.0,0.0,1961.4412272175214,108.82689326664274
2.0,1.0,1963.250516880854,88.17294064555253
1.0,2.0,1935.7641861315603,104.81955292186453
0.0,3.0,1925.6731793081067,97.47910231716065
1.0,3.0,1979.6576198782225,119.22488942034784
2.0,2.0,1944.324388957114,117.00320684617684
3.0,1.0,1929.385487049973,102.31090990504927
3.0,2.0,1984.0701106017236,93.72956157340842
2.0,3.0,1948.4291039125958,94.91626584867672
3.0,3.0,1976.254904222566,95.40126614320275
