x,y,T (K),power
0.0,0.0,1923.0,95.65350363925032
1.0,0.0,1954.9856450509185,89.80810576468605
0.0,1.0,1944.9574289191023,83.91843985656797
0.0,2.0,1951.0615484886182,83.77536444403451
1.0,1.0,1954.6290802251024,85.18246222428233
2.0,0.0,1930.0198570631535,104.86646946298416
3.0,0.0,1958.0663754318523,99.20994160617623
2.0,1.0,1958.8008436235455,97.73525848000584
1.0,2.0,1933.2825120712,93.5436257109865
0.0,3.0,1924.9791842980983,107.20219279646894
1.0,3.0,1980.3205224194448,106.81229409551237
2.0,2.0,1943.519273723346,103.54031260441883
3.0,1.0,1929.5719644488108,99.54744277511044
3.0,2.0,1980.0556019065152,89.27836224095635
2.0,3.0,1945.605199931888,105.0949591691876
3.0,3.0,1978.6367843421297,98.48645344669886
