x,y,T (K),power
0.0,0.0,1923.0,84.87371573944459
1.0,0.0,1951.3809838898621,89.25692055006792
0.0,1.0,1942.4829097685476,83.27520319995584
0.0,2.0,1950.8464561124965,124.02911617687465
1.0,1.0,1954.4055327991064,88.92680294285161
2.0,0.0,1929.9767736311069,96.60976885603601
3.0,0.0,1955.305411276252,99.7461498182118
2.0,1.0,1957.421052572282,93.97874037709525
1.0,2.0,1935.3166124028098,85.90730040982737
0.0,3.0,1925.9301750087673,97.369139854375
1.0,3.0,1975.279508835723,87.353674370992
2.0,2.0,1942.1742184928812,108.1386871378249
3.0,1.0,1929.4221210118535,91.06801808871435
3.0,2.0,1978.2757257930748,115.38709787725982
2.0,3.0,1944.717354321224,100.94067110535163
3.0,3.0,1983.2409348091485,116.74097092139985
