x,y,T (K),power
0.0,0.0,1923.0,95.84525739976806
1.0,0.0,1955.049765731163,114.94694524919075
0.0,1.0,1945.0014463299274,104.62233550249059
0.0,2.0,1957.9847392982228,84.19449043053137
1.0,1.0,1962.843000212806,104.70378730544722
2.0,0.0,1931.98483626422,102.8535896370995
3.0,0.0,1957.3932870744857,105.22981954823238
2.0,1.0,1961.0266264547133,106.32427897009767
1.0,2.0,1934.8265297268292,108.17489569077654
0.0,3.0,1924.989086106069,95.69890616238055
1.0,3.0,1979.8325635800538,104.86441693959654
2.0,2.0,1946.2051784636803,92.79761234349736
3.0,1.0,1930.085754361299,89.26010118034577
3.0,2.0,1974.1496046073814,97.09396830648083
2.0,3.0,1943.9738081750907,95.92693740099368
3.0,3.0,1977.365168867261,94.6990769577428
