x,y,T (K),power
0.0,0.0,1923.0,108.57145776655803
1.0,0.0,1959.3052891808234,95.27532966913014
0.0,1.0,1947.9227678637199,96.69059381255423
0.0,2.0,1955.3324383925844,121.77650885262904
1.0,1.0,1958.313719007365,104.04345606007114
2.0,0.0,1930.4472030138854,97.55161464304896
3.0,0.0,1955.6203557779163,90.14581484512392
2.0,1.0,1959.7186294552941,111.20533027421614
1.0,2.0,1936.4007562960924,87.01789409291698
0.0,3.0,1925.876957394311,106.01049950623798
1.0,3.0,1978.4240381314887,116.00750610249624
2.0,2.0,1943.6736510286316,105.92223734807266
3.0,1.0,1929.9405562163188,110.46772858881035
3.0,2.0,1984.2540192551949,109.69930802641527
2.0,3.0,1946.651905661443,93.96346988655529
3.0,3.0,1979.6021812899608,92.15979537436783
