x,y,T (K),power
0.0,0.0,1923.0,98.96609484273746
1.0,0.0,1956.0933448465596,103.55079210701814
0.0,1.0,1945.717840018762,107.28162800448236
0.0,2.0,1958.8739820631934,88.49949064184757
1.0,1.0,1961.8843373462498,95.61955039816728
2.0,0.0,1931.0940551320862,120.60960314064712
3.0,0.0,1963.3307334181736,105.88805398598345
2.0,1.0,1963.8517642979923,94.54848813459363
1.0,2.0,1934.3026989620946,95.13808679011123
0.0,3.0,1925.0907912896644,113.83667936457135
1.0,3.0,1982.9050445630762,98.559155612445
2.0,2.0,1943.489716987367,121.97108486635477
3.0,1.0,1929.5918708052436,110.5797700864845
3.0,2.0,1987.9755258874486,105.71644826571162
2.0,3.0,1947.4977801627088,99.91652359337435
3.0,3.0,1980.6785548552539,114.2966410885045
