x,y,T (K),power
0.0,0.0,1923.0,105.70073385440362
1.0,0.0,1958.34534571195,85.24113441316639
0.0,1.0,1947.2637881729684,85.00644305894639
0.0,2.0,1951.4253666753182,88.41824170085266
1.0,1.0,1954.250018284634,105.44782676021968
2.0,0.0,1929.662879418138,101.29083484529794
3.0,0.0,1956.8707163565255,73.67425493349455
2.0,1.0,1960.7703383114506,100.37854795133171
1.0,2.0,1935.0674119698706,115.19922296394596
0.0,3.0,1925.0888717918583,112.48099077861464
1.0,3.0,1987.056783731577,106.15881830581557
2.0,2.0,1946.7075921988428,104.90734572732144
3.0,1.0,1929.083038246438,110.0886509815324
3.0,2.0,1983.894289071697,103.101903741268
2.0,3.0,1945.7423443553846,106.22018199751228
3.0,3.0,1982.18626653542,92.63915676564532
