x,y,T (K),power
0.0,0.0,1923.0,77.26725373269608
1.0,0.0,1948.8374534954216,117.74989469178111
0.0,1.0,1940.736833122271,93.10537228810367
0.0,2.0,1954.1335735444918,97.8130312200564
1.0,1.0,1960.585192348784,94.11484092875934
2.0,0.0,1932.2039290095204,93.75500541220632
3.0,0.0,1954.3508048400565,86.26528473991755
2.0,1.0,1957.4800647388718,117.94805973047687
1.0,2.0,1934.5879977318443,107.66864803244107
0.0,3.0,1925.3108227200785,103.13195998905155
1.0,3.0,1982.2018978516521,98.94910084957812
2.0,2.0,1947.044048138472,98.42880196699772
3.0,1.0,1930.1405773383747,110.88557535704724
3.0,2.0,1982.6736121548395,118.66099817277188
2.0,3.0,1944.2867816219796,111.39551566242302
3.0,3.0,1987.4884674622572,103.6363460917519
