x,y,T (K),power
0.0,0.0,1923.0,88.26836991762615
1.0,0.0,1952.5161247836388,87.1618577230675
0.0,1.0,1943.262158567457,107.60222953656645
0.0,2.0,1958.9811882440217,94.90259346665346
1.0,1.0,1959.7013801942553,100.6961672413097
2.0,0.0,1929.8130128941596,106.2523469432629
3.0,0.0,1958.5298000162297,93.8489480009517
2.0,1.0,1961.2550178506383,101.45104494026502
1.0,2.0,1934.9765186878203,115.71293752608304
0.0,3.0,1925.2420639299455,94.36877049796283
1.0,3.0,1981.1181492186115,96.50103610801413
2.0,2.0,1946.8621560893494,103.01224180767174
3.0,1.0,1929.606060733368,107.74468152613069
3.0,2.0,1982.6754629943962,107.67835258566086
2.0,3.0,1944.7265109473267,105.88049263757296
3.0,3.0,1983.123209391649,112.00398788868046
