x,y,T (K),power
0.0,0.0,1923.0,108.21189137559111
1.0,0.0,1959.185053512331,89.75970779223067
0.0,1.0,1947.8402287703154,93.98189830773863
0.0,2.0,1954.4266757213622,91.9299731984186
1.0,1.0,1956.9325009019187,92.52060540846736
2.0,0.0,1930.0160740321464,108.38867520833385
3.0,0.0,1959.2441683874763,88.89821068377819
2.0,1.0,1960.6197428723249,93.68916279652373
1.0,2.0,1934.2088763305721,121.38185838818751
0.0,3.0,1925.1718360843474,94.96298166129758
1.0,3.0,1982.61815861476,84.73416444778232
2.0,2.0,1947.0359876883088,83.34350179571331
3.0,1.0,1929.1533121149466,103.44801094807121
3.0,2.0,1976.723702535119,102.65993410088285
2.0,3.0,1941.0986124659003,98.91034079690974
3.0,3.0,1979.640468486008,79.43142569629813
