x,y,T (K),power
0.0,0.0,1923.0,105.80695623462631
1.0,0.0,1958.3808654913726,112.19814957603043
0.0,1.0,1947.2881717059768,95.75920133129546
0.0,2.0,1955.0209893794777,95.61159235441241
1.0,1.0,1960.4299774052695,102.70300074858278
2.0,0.0,1931.7699764522117,90.82659481260902
3.0,0.0,1953.3715714775724,117.55548418337268
2.0,1.0,1957.990325428271,108.56835262639548
1.0,2.0,1935.164055082228,92.69917699156304
0.0,3.0,1925.2588139551508,93.18311191213463
1.0,3.0,1975.4388270285467,80.17507872282307
2.0,2.0,1944.2497732552724,92.96807199909716
3.0,1.0,1930.474028121603,100.65976954159721
3.0,2.0,1978.000677361202,104.59822804010047
2.0,3.0,1942.0674344409267,105.2084025334264
3.0,3.0,1982.1914207180137,99.28430826989272
