x,y,T (K),power
0.0,0.0,1923.0,94.31567390703887
1.0,0.0,1954.5382871881636,84.39754983187851
0.0,1.0,1944.6503277661568,96.53933817555227
0.0,2.0,1955.2818599094862,98.75244464660682
1.0,1.0,1956.7812634407335,102.16100001920309
2.0,0.0,1929.5969405685107,115.92547894124091
3.0,0.0,1961.764405700773,99.67609502974332
2.0,1.0,1963.6771914030485,90.42406344373339
1.0,2.0,1935.2575664443248,99.75964332998674
0.0,3.0,1925.3330162648706,103.35336843059613
1.0,3.0,1980.4604089315942,115.23534480747223
2.0,2.0,1943.8036617103257,86.07281541147927
3.0,1.0,1929.2666865558751,97.98848360875492
3.0,2.0,1975.524605904664,87.36962979199338
2.0,3.0,1943.8585318617322,91.08461995302834
3.0,3.0,1973.5137038940484,93.0221297955288
