x,y,T (K),power
0.0,0.0,1923.0,93.39953643892508
1.0,0.0,1954.2319393100613,89.19724048762579
0.0,1.0,1944.4400268093607,92.6177845950618
0.0,2.0,1953.970528739153,100.79273332800763
1.0,1.0,1956.5419214849044,93.15615840129267
2.0,0.0,1929.9721087347225,77.6532317530711
3.0,0.0,1948.9665209679915,94.29373775980527
2.0,1.0,1953.6518758334882,99.09534967903099
1.0,2.0,1934.641967588543,118.31280970096063
0.0,3.0,1925.3812178734056,87.94177235952692
1.0,3.0,1979.565825810989,102.4701785902525
2.0,2.0,1947.0359929614847,96.62391708842854
3.0,1.0,1929.51465875471,92.58576048178632
3.0,2.0,1976.1400091946912,92.37077999168278
2.0,3.0,1944.3134967877104,86.89597245669214
3.0,3.0,1973.2610817618897,82.06704668809661
