x,y,T (K),power
0.0,0.0,1923.0,97.3747890523507
1.0,0.0,1955.5612269392977,111.32644155174889
0.0,1.0,1945.3525529937017,91.75301893390653
0.0,2.0,1953.6813591171572,106.17097163758126
1.0,1.0,1959.3903279155807,94.34894983784932
2.0,0.0,1931.701839331635,107.46724904629113
3.0,0.0,1958.9360520191426,114.91156978823155
2.0,1.0,1960.659968103831,102.8373656481218
1.0,2.0,1934.9678710018027,88.5454677765542
0.0,3.0,1925.5082781957854,102.85130526462068
1.0,3.0,1977.7182900667162,112.74385844493962
2.0,2.0,1943.2298963082258,86.3018512632581
3.0,1.0,1930.1636368198147,88.49178138929821
3.0,2.0,1972.401572282842,103.76571886692473
2.0,3.0,1943.6953200298494,79.04901196974029
3.0,3.0,1973.2528590367028,100.54201139743851
