x,y,T (K),power
0.0,0.0,1923.0,83.81739665930995
1.0,0.0,1951.0277605799756,109.18213544676732
0.0,1.0,1942.2404298777385,121.68429151217669
0.0,2.0,1963.6900992488465,87.27652856465183
1.0,1.0,1965.9658596441582,98.46154465543003
2.0,0.0,1931.5342294903135,107.71434116812226
3.0,0.0,1959.0186773345056,91.36314809395539
2.0,1.0,1961.2829415292535,105.84210109039357
1.0,2.0,1934.4719368999272,95.89673724878568
0.0,3.0,1925.061898937403,92.103945056314
1.0,3.0,1975.8119691791585,119.41388046724964
2.0,2.0,1944.4769397615653,92.63960892972806
3.0,1.0,1929.7372961155543,115.38481280666915
3.0,2.0,1982.8491960781628,112.4562774754557
2.0,3.0,1945.089312942088,98.7287594503562
3.0,3.0,1981.828517107885,98.37507221825325
