x,y,T (K),power
0.0,0.0,1923.0,86.98956280706213
1.0,0.0,1952.0885035385106,94.62482586631522
0.0,1.0,1942.9686061604552,92.09051331867892
0.0,2.0,1953.794214111353,93.80441728231793
1.0,1.0,1957.1681962332848,82.4167157830647
2.0,0.0,1930.3963563372306,99.76763446843914
3.0,0.0,1956.3613722683112,94.57736092079854
2.0,1.0,1957.2495883610065,93.25527687382564
1.0,2.0,1933.5001956797034,95.78006490134811
0.0,3.0,1925.2161196314635,97.92515271754138
1.0,3.0,1977.7317447258713,92.36062156282661
2.0,2.0,1943.4770254124212,92.15214499213317
3.0,1.0,1929.268711045589,101.55245597963346
3.0,2.0,1978.1118859618857,99.78312988868917
2.0,3.0,1942.907575306479,101.77017737837713
3.0,3.0,1979.936395898158,102.9185876108636
