x,y,T (K),power
0.0,0.0,1923.0,105.81621334393397
1.0,0.0,1958.3839609829254,98.94957926861183
0.0,1.0,1947.2902966915956,91.8858286190322
0.0,2.0,1953.7257694449145,89.1418791394988
1.0,1.0,1957.7166750900315,101.57805737247507
2.0,0.0,1930.734400998779,101.27734903225033
3.0,0.0,1956.8662068256358,106.04236554523985
2.0,1.0,1960.2344236546096,108.94817322697516
1.0,2.0,1934.796236555802,95.2687378885402
0.0,3.0,1925.1059676513105,111.34528605678419
1.0,3.0,1982.1019369204344,113.30157246155729
2.0,2.0,1944.633258437205,86.60673002699458
3.0,1.0,1930.2184633643099,96.51726817550039
3.0,2.0,1975.1552061327986,122.01447590119517
2.0,3.0,1943.78089178823,119.09758272790515
3.0,3.0,1990.8337639751308,104.24954382035055
