x,y,T (K),power
0.0,0.0,1923.0,107.53966893321518
1.0,0.0,1958.960268558105,117.90736051107734
0.0,1.0,1947.6859189339295,110.51852564718988
0.0,2.0,1959.9563706336764,92.95021648291231
1.0,1.0,1964.6040932113658,107.84113763135674
2.0,0.0,1932.2162373366405,117.67561607897446
3.0,0.0,1962.3496353384567,98.92317367505045
2.0,1.0,1964.8610225244306,103.71776055359325
1.0,2.0,1935.4505437362695,109.84078969479451
0.0,3.0,1925.1959392261517,103.47107984691993
1.0,3.0,1982.8139153034917,124.36993988492276
2.0,2.0,1946.2308125841168,88.80369315154478
3.0,1.0,1929.8239995172817,83.56801569529088
3.0,2.0,1971.329412848303,107.48860650078366
2.0,3.0,1944.948545938637,118.49304581848628
3.0,3.0,1987.2971737303199,98.48350892384879
