x,y,T (K),power
0.0,0.0,1923.0,88.62944707300773
1.0,0.0,1952.636865637749,99.74373138089237
0.0,1.0,1943.345044459473,88.75984868547738
0.0,2.0,1952.6804707283295,96.5327083651771
1.0,1.0,1957.1084457714005,84.66923647048431
2.0,0.0,1930.7964759559015,102.38458307659026
3.0,0.0,1957.2364556276464,84.69034960996723
2.0,1.0,1958.160457483124,94.36702082276966
1.0,2.0,1933.7942931367008,112.5190946674101
0.0,3.0,1925.280575225392,90.72832660275314
1.0,3.0,1979.167666311977,103.86563456710148
2.0,2.0,1945.868680518584,105.60817195593899
3.0,1.0,1929.0832267524604,96.11744127960401
3.0,2.0,1979.3833219252592,109.22054018550638
2.0,3.0,1945.6595925111576,105.9149590048383
3.0,3.0,1983.4887464839958,100.31587519851401
