x,y,T (K),power
0.0,0.0,1923.0,87.94256353848462
1.0,0.0,1952.4071781501957,98.39658004513434
0.0,1.0,1943.187369143764,103.05608487413852
0.0,2.0,1957.4609996049212,89.64380794925654
1.0,1.0,1960.2046858401318,107.10888267535039
2.0,0.0,1930.691175774599,106.38886843252367
3.0,0.0,1958.575451536887,90.3813168638768
2.0,1.0,1962.1693075063758,92.79610968727626
1.0,2.0,1935.2502679329239,112.6740099633649
0.0,3.0,1925.1178256673945,95.76789702144714
1.0,3.0,1980.888413027556,100.99462239306227
2.0,2.0,1945.767220039907,96.03207762394496
3.0,1.0,1929.1497158384263,102.94839979983315
3.0,2.0,1979.4693219530182,90.08537387663056
2.0,3.0,1944.1166709207703,110.50390905903352
3.0,3.0,1980.630737983612,113.37023998711686
